# cS1 ebandflat_new
10.715972 -0.100643
13.255938 -0.011543
22.793112 0.109490
16.252939 0.105543
15.839652 -0.113350
22.843250 0.162786
3.047540 -0.199292
22.548183 0.085823
3.854275 -0.026854
4.904480 0.097993
13.571597 -0.100043
5.344957 0.051957
12.555113 0.050009
15.445090 0.009488
25.283031 -0.233669
22.593683 -0.051569
22.748365 -0.004195
18.128578 -0.281736
14.203351 -0.345346
6.673943 0.032581
27.206047 -0.020870
22.016621 -0.047047
9.876692 0.140611
24.699043 0.142164
5.145119 0.097174
28.185209 -0.016357
10.037549 0.234361
24.105433 0.005172
29.770689 0.002381
24.441730 -0.154131
11.477604 -0.060368
11.453722 -0.115877
5.255859 -0.210303
19.560585 -0.228784
29.852449 -0.271143
16.417542 -0.115217
12.238050 -0.006188
28.218456 0.218810
18.167835 0.032605
21.825596 0.302123
26.563452 0.085905
12.707342 -0.145330
25.927708 0.002248
15.175756 -0.020819
12.656868 -0.196977
23.590481 0.160403
19.311399 0.035524
20.748924 0.122692
21.772230 0.001202
29.815527 -0.031794
7.339386 -0.121884
24.406677 0.147995
26.247068 -0.158658
29.390635 0.031516
15.391405 -0.103513
10.631492 -0.100512
19.112850 0.050079
29.242281 -0.054751
10.185209 -0.009284
15.050781 -0.098327
5.633973 -0.103764
17.111265 0.023936
24.768761 0.237691
7.789457 -0.002394
23.847116 -0.057233
23.140211 -0.042806
9.840032 -0.053221
21.994650 0.175322
9.213558 -0.077270
13.186317 -0.291591
25.786297 -0.190148
17.356512 0.102022
13.565112 -0.139401
10.994455 0.074392
12.194775 -0.032026
26.963289 0.114335
10.855756 0.037360
4.870278 -0.074852
23.703318 0.108938
15.461046 0.128288
14.928746 0.070018
3.843238 0.070992
9.698151 0.065371
21.213570 -0.218975
24.440130 0.002110
15.859384 -0.144163
7.811172 -0.147447
4.820511 -0.132780
14.843627 0.045024
29.791660 0.106184
29.783167 0.119129
22.076902 0.063423
17.585218 -0.045726
8.126292 0.402523
25.031364 -0.074999
24.758087 -0.015369
6.968696 -0.185023
6.739860 -0.121319
18.783995 -0.217587
27.647697 -0.104504
16.913031 0.021569
4.498354 -0.065627
17.364491 0.156090
14.695798 -0.196479
28.285542 0.189686
13.396678 -0.065621
3.666435 -0.079325
11.494008 0.049449
5.512550 0.254409
24.587595 0.076604
18.709160 0.077184
13.184739 -0.117241
19.061275 0.095988
15.376757 -0.189886
9.870119 -0.168244
12.626557 0.208765
19.645638 -0.189279
8.005643 0.159978
29.709761 -0.065491
20.221796 0.050510
24.203186 0.172355
14.051382 -0.278008
22.908520 0.237262
8.517699 0.249045
22.039661 -0.108350
9.245295 0.264537
12.772662 0.080261
7.410850 -0.011327
17.068573 0.250352
29.120317 0.065825
14.587738 -0.066862
21.006922 0.062859
19.251234 -0.061092
7.577635 0.055260
28.678909 -0.210369
25.392324 -0.185554
15.945980 -0.242305
17.699747 -0.175043
18.611092 0.157244
28.138906 0.198748
20.433382 -0.037035
27.152876 -0.270806
10.856419 -0.028039
17.372877 -0.019106
26.554407 0.002851
23.996870 -0.104568
14.408415 -0.091212
13.127245 -0.090302
20.734455 -0.336493
28.347717 -0.229909
9.938922 0.263651
11.714653 -0.043216
12.046385 -0.137988
7.551565 0.181354
11.359422 -0.063431
8.424312 -0.243418
22.600258 0.033590
10.343551 0.151970
26.742609 0.136054
13.821447 0.348639
6.327753 -0.039971
22.697950 -0.021325
23.323542 0.161302
23.444111 -0.116123
11.896948 0.247968
24.066540 -0.038988
6.168596 -0.021130
21.107260 -0.096917
22.452311 -0.025993
27.793739 0.037946
7.976618 0.017592
9.627294 -0.184796
14.976345 -0.258860
28.980665 -0.179520
29.426180 0.123516
23.899042 0.061386
4.293467 0.044155
25.905600 0.056577
10.127130 -0.070070
26.146835 -0.121737
24.956184 -0.004928
27.674540 0.297267
11.695001 0.053659
18.870171 -0.052126
9.410796 -0.224165
28.102636 -0.173534
25.729971 0.068062
13.588981 -0.338622
7.044213 0.305426
23.903131 -0.043311
9.313037 0.024136
20.285631 -0.235090
12.454831 -0.199100
18.311920 0.071166
29.639366 -0.079292
13.986895 0.038625
28.838408 0.255084
10.768631 0.013785
6.475477 -0.000083
21.337845 0.330858
13.692832 0.130784
28.445782 -0.206943
18.300152 -0.211404
9.404841 -0.147956
17.670450 0.039574
11.979476 -0.155457
17.861773 -0.333713
18.716555 0.102836
10.259664 -0.121824
14.087926 0.118667
11.070065 0.020000
4.789258 0.386226
7.569608 -0.163451
27.072124 0.232122
28.710979 0.147463
15.769787 0.007452
25.067478 0.033162
25.359680 0.152733
19.834120 -0.054345
25.010052 -0.253923
16.568319 -0.245059
19.844704 0.091213
21.127619 -0.118435
6.954048 0.234495
20.658583 0.024244
22.691965 0.074621
25.168489 0.068863
4.097745 0.076793
4.578741 0.094995
13.611968 -0.033364
29.608164 0.147963
28.754023 -0.090927
8.247258 -0.108242
17.527401 -0.099535
27.486843 0.026998
9.755045 -0.084945
28.763697 0.103163
6.065318 0.098743
4.300823 0.081055
27.053343 0.191826
17.428419 -0.152337
13.640167 -0.133656
13.340731 -0.150154
18.962709 0.065024
17.872723 -0.073411
11.962573 0.097704
24.485796 0.098596
8.591026 -0.066675
6.032594 0.001930
15.945407 0.039529
13.690111 0.096532
18.916899 0.012232
17.596516 0.266782
19.400185 -0.290927
21.520676 -0.056466
28.312765 -0.190697
21.798069 -0.057843
27.643181 -0.144864
13.827606 0.183443
20.735144 0.046845
20.249128 0.116649
23.886940 -0.073425
13.366429 0.133952
16.374056 -0.155202
7.784872 0.055111
28.392761 -0.162632
13.707924 0.141646
12.991469 0.154952
22.596630 -0.248764
15.031280 -0.066005
11.671309 0.048614
11.176662 0.042169
7.113696 -0.238206
13.393312 0.040763
15.369131 -0.234066
20.638460 0.125197
13.273259 0.271841
16.101749 -0.055500
15.388800 -0.123283
3.268661 0.250883
23.633068 -0.099001
22.880327 -0.046559
7.850291 -0.300262
21.030230 -0.016243
23.929060 0.265831
25.416758 0.118834
13.666639 -0.186848
16.990885 -0.031006
25.999445 0.085860
18.011566 0.226429
10.746156 -0.053003
29.276556 -0.090076
25.052359 0.236985
17.048214 -0.014972
26.570124 -0.074327
16.451550 -0.006235
23.401314 0.107142
26.127718 0.121393
19.021967 -0.175258
6.393311 -0.539626
6.666088 0.185647
26.051945 -0.235340
13.824465 0.073996
9.963230 0.270793
6.758472 0.035010
15.562227 -0.005966
19.415907 0.029436
13.869459 0.167685
12.276918 0.314951
28.163076 0.230745
24.004906 0.145341
17.547012 -0.185205
14.431751 -0.384019
11.325340 0.035712
17.340820 -0.042699
16.911737 -0.144642
27.565165 -0.073716
16.456146 -0.006996
15.090627 -0.279372
26.415781 0.141723
6.734769 0.045141
22.695700 -0.038612
23.371958 0.195632
19.354902 0.076703
24.479847 -0.211695
10.203597 -0.096220
14.652489 -0.181826
4.813898 -0.062401
29.659742 0.002459
23.634243 0.142397
25.575542 -0.017917
24.918364 -0.122951
24.983925 0.055617
15.032818 -0.207046
4.911667 -0.271841
27.035572 -0.213080
21.361044 -0.182703
23.797180 0.016413
12.778861 -0.168573
19.017395 0.104357
13.420850 -0.227909
25.558130 -0.048839
12.587770 0.258003
10.694494 -0.056056
29.535942 0.010462
10.300851 0.070317
28.731478 0.142885
19.472233 -0.055002
16.254089 0.271914
10.326830 0.232077
27.832621 0.002041
27.926527 -0.088400
28.493946 -0.140004
13.463936 -0.091773
6.312250 -0.264506
11.149431 -0.199023
18.291952 0.186330
28.781582 -0.041832
18.551704 -0.219510
22.383444 -0.061304
8.726709 0.099880
15.059589 0.131279
4.118762 -0.185777
8.692379 0.022400
17.904306 0.127778
18.653744 0.136100
22.151070 0.135086
28.531614 0.111381
9.319690 -0.208086
29.213501 0.007438
11.619141 0.165224
19.348869 0.062179
27.020140 0.096377
8.675282 0.102677
22.585283 -0.308965
11.247329 0.209344
29.062515 -0.012397
12.571188 -0.088030
26.642365 0.106998
29.363935 0.105077
15.240904 -0.071615
26.930019 0.148157
8.932001 -0.158521
15.188548 0.162568
14.469127 -0.209419
20.862202 -0.028753
26.414459 0.070227
10.841610 0.096900
16.376068 0.055345
8.546263 0.228491
16.826492 -0.134596
19.745485 -0.207515
13.119111 0.018455
6.575736 -0.108813
15.598604 0.215024
15.962750 -0.212988
25.906750 -0.016580
14.486368 -0.182874
27.613914 0.001770
29.966236 0.109349
24.756132 -0.068702
25.545290 0.174015
26.703352 -0.017279
27.790806 0.171618
23.298845 0.019680
26.878901 0.119356
17.632551 0.115652
17.868109 -0.274926
28.089272 0.080718
20.734423 -0.291723
11.331762 0.150144
14.564190 -0.014885
18.183405 0.071641
22.960180 -0.165871
23.454924 -0.029827
29.674540 -0.056718
7.566297 0.097507
17.878700 0.077767
22.276623 0.053682
5.131232 0.134424
25.450460 0.209667
26.919783 -0.099758
19.220423 -0.070268
14.371420 -0.051618
29.597855 -0.018481
22.429512 -0.042100
26.534243 -0.069746
29.040787 -0.048597
22.566496 0.156819
15.937822 -0.026320
17.737505 0.007725
27.415716 0.028197
5.979742 -0.056923
21.929903 -0.091289
26.187042 0.137548
6.742373 0.292522
25.094868 -0.068121
10.326295 0.002984
28.632179 0.042399
5.510104 0.105539
10.713246 0.067968
16.039261 0.088260
15.673499 -0.147217
10.492099 0.229562
12.457446 0.148753
28.990477 -0.005027
9.024651 -0.130038
24.073536 0.011714
9.224483 0.033958
12.164266 0.150122
18.183939 -0.178857
7.368817 -0.042211
28.477318 0.007084
4.161915 0.101100
6.400473 0.216329
27.842131 0.178453
29.912672 -0.073915
27.566195 0.122154
9.225992 -0.081234
26.692076 0.121320
4.262764 0.686839
11.633053 0.137673
23.734591 -0.030681
29.797071 0.030865
4.005246 -0.035889
3.220265 0.259869
19.829933 -0.064066
29.843086 0.000547
4.106964 0.017982
11.930746 -0.003306
14.347166 -0.044709
24.714447 0.221607
26.752367 0.036507
15.050262 -0.015665
22.792986 -0.130732
11.668207 0.062316
25.012236 -0.133407
27.895775 -0.070954
5.548768 0.061573
4.359480 0.401464
22.603132 0.231743
23.553017 0.026974
21.187328 -0.163771
10.880138 0.113954
17.277662 0.103178
26.227282 -0.169185
28.948870 -0.026571
28.695135 0.017378
22.400547 0.058289
24.307066 -0.032354
21.398048 -0.137294
9.010454 0.106814
21.633787 -0.031797
8.144453 -0.029036
11.495807 0.146032
9.782496 -0.197322
12.487913 0.054975
29.023712 0.010662
27.456366 0.028163
10.096563 -0.039332
21.563953 0.001228
26.321636 -0.013468
16.496468 -0.161501
15.151102 -0.023800
16.537619 -0.085536
15.124982 0.246634
21.450552 -0.095166
5.393946 -0.001152
16.587366 -0.038516
29.615772 0.030207
8.559999 0.221756
5.577497 -0.192222
6.129827 0.110543
19.241686 0.142411
15.947816 -0.051610
21.220890 0.212730
7.799184 0.407792
4.901968 0.202295
8.813231 0.072715
14.569047 -0.137106
29.876991 0.065561
11.764087 -0.297243
4.210580 -0.040865
15.284107 -0.102348
8.898372 0.129440
26.785589 0.026901
27.292496 -0.086311
24.099638 -0.166090
8.676135 0.178162
28.920340 0.033041
26.028738 0.116106
26.388680 0.092925
6.511868 -0.056598
19.708668 -0.105834
21.464432 0.195665
12.620311 0.203231
23.461147 0.085538
24.967045 -0.080470
7.801784 0.040646
18.358030 -0.066479
14.253510 -0.055583
10.191932 -0.108055
18.571825 -0.087864
22.744987 -0.355597
13.438001 0.033021
9.429728 -0.000592
18.896194 -0.093936
10.579240 0.261984
11.540277 0.197006
24.738245 0.148316
15.178234 -0.025832
14.151880 0.155070
5.366857 0.041088
4.484498 -0.124684
25.048294 0.127621
24.623175 -0.010467
10.075143 0.083883
3.100153 -0.029809
6.759937 0.084500
25.880291 0.180290
29.879854 -0.010473
11.645163 0.269695
12.845027 0.159939
9.931553 0.152994
7.158558 0.094226
26.401428 0.024226
26.670639 0.078650
23.979366 -0.147429
4.429674 -0.219477
10.425679 0.155954
26.227440 0.138469
7.081416 -0.158595
25.463711 -0.127953
17.412786 -0.211627
8.347973 -0.000159
10.881392 0.173346
3.196822 -0.143140
13.280579 0.183452
19.407270 0.033752
7.273040 -0.061418
24.986233 0.112784
4.711706 0.255658
18.982262 -0.047488
21.316376 0.145135
8.960111 0.069440
20.732347 -0.118453
26.336004 0.087523
20.762522 0.066506
16.165857 -0.124085
7.193639 -0.191932
7.197254 0.065118
23.855265 0.153010
20.980999 -0.069984
22.912067 0.054339
15.011754 0.007943
7.479579 0.085333
5.559915 -0.064636
15.183498 0.090503
18.259764 0.049763
28.465069 -0.043195
17.530077 -0.124328
28.046938 -0.039401
21.807264 0.104959
17.203220 -0.150675
15.460491 0.005526
24.519670 -0.158969
19.168665 0.028206
4.284995 -0.018605
19.095440 0.125392
7.561812 0.124075
18.834803 -0.028296
21.703024 -0.208689
7.583565 -0.392122
20.905186 0.042146
7.650778 -0.196009
16.216055 0.226373
24.022282 -0.137042
8.130340 -0.254605
29.475262 0.303062
6.249485 -0.074582
16.447880 0.144103
13.457171 -0.079274
3.599110 0.259301
11.675410 0.234962
24.526356 -0.190896
7.429315 0.024314
17.271538 -0.064298
19.395849 -0.040911
18.730865 -0.039836
6.390933 0.006634
10.503593 0.060667
16.386562 -0.191766
10.073173 0.190311
25.300341 0.061964
28.129360 -0.088293
19.140837 -0.175286
23.518354 -0.035052
15.226129 0.136956
9.124249 0.188328
21.673071 0.081247
5.279585 0.141889
9.732228 -0.063367
11.937130 0.264091
28.474119 0.091759
5.815303 -0.289881
23.261608 0.100838
29.924973 -0.046595
17.064617 -0.151102
15.986298 -0.033842
5.736619 -0.108359
21.599440 0.199297
13.145873 -0.028740
4.592203 -0.120448
11.005742 -0.247618
19.476780 0.099236
22.909887 -0.018935
28.740362 -0.221562
16.565441 0.018514
11.243623 0.218671
5.428527 0.215294
8.254430 0.149703
12.534948 -0.365746
24.893391 0.184029
16.854013 -0.125675
12.776152 0.040478
21.689241 -0.008201
24.176949 0.078628
25.731245 -0.046725
27.658789 -0.248260
7.374480 -0.284724
4.893167 -0.269034
21.870358 0.065767
8.636717 -0.065007
6.101794 -0.163252
3.827311 -0.042800
11.373919 0.067295
16.597816 0.108954
27.628010 0.058014
10.627099 -0.270993
16.670589 -0.134065
10.706366 -0.082356
5.573853 -0.219656
6.505034 -0.105210
23.901453 -0.193139
18.146069 0.128881
27.228716 -0.171297
27.182022 -0.105257
7.303821 -0.117421
5.641335 0.060505
13.209179 -0.158178
7.942309 -0.004375
28.529510 -0.032083
22.154606 0.094610
11.360079 0.198373
9.081859 -0.068759
27.689299 0.086292
9.167904 -0.081238
24.891428 -0.040176
19.084154 -0.007230
16.054575 0.175343
13.284586 -0.058130
15.081965 0.158421
22.086084 0.008140
17.902916 0.054281
25.906033 -0.076780
21.886435 0.214149
28.324871 -0.080956
14.618491 -0.250477
13.805683 0.083629
9.280203 0.169978
4.543458 0.077893
20.358114 -0.116864
5.932685 -0.149920
18.220551 0.179906
17.066206 0.135485
15.438432 0.111704
6.214793 0.159494
22.853552 0.023501
8.439758 -0.035725
21.027922 0.010047
28.121973 -0.220967
11.525521 0.033564
21.526915 -0.132445
28.066267 0.015967
27.653387 0.026143
17.928329 0.164504
8.020658 0.146326
26.615362 -0.003090
25.624472 -0.205950
8.462523 -0.117688
3.797919 0.114517
13.316040 0.111270
11.508299 -0.211561
21.608324 0.171771
25.163094 -0.103956
28.126158 0.282220
25.930510 0.116238
26.639778 0.074620
9.265902 -0.170374
15.448418 -0.061726
22.479469 -0.015803
17.017540 0.214367
9.968396 -0.042873
18.132496 0.032839
13.018903 0.009126
8.544238 0.105323
25.468058 -0.135974
17.892269 -0.189862
19.918482 0.166939
28.338154 -0.160630
19.406342 0.081166
26.257847 -0.134106
25.559849 0.001396
16.194487 0.064022
9.978203 -0.098805
11.074956 0.163071
29.909359 -0.000966
3.246772 0.134024
21.279722 0.234582
7.184589 0.026384
13.970785 -0.103741
8.433844 -0.023116
29.421165 0.126950
9.047425 0.061273
13.216569 -0.010647
10.202531 0.123931
19.545368 0.086112
17.088947 0.131258
23.963280 -0.134563
21.584146 0.098088
10.950174 -0.050692
19.428282 0.121669
14.004597 -0.013342
3.136083 0.007061
26.824118 0.042667
22.667730 -0.054173
4.867916 -0.087687
6.865722 0.035519
8.402366 0.177828
27.099054 0.026627
5.135706 -0.009850
10.062334 -0.136165
8.063433 -0.168476
10.600437 -0.055113
28.535780 -0.029381
11.621068 0.188425
27.233917 0.313205
29.951717 0.050440
20.671825 0.096877
26.164440 0.137913
18.397816 -0.198387
11.349132 -0.105843
23.286921 -0.163487
7.574654 0.127712
21.297422 -0.287782
5.657169 0.178359
10.868049 -0.224281
17.072752 0.141962
26.726351 -0.027985
4.387859 0.003467
16.931343 0.027083
27.151182 0.177085
27.423132 -0.135168
15.287385 0.304570
27.587227 0.069918
14.743880 -0.187646
14.993913 -0.042612
20.832615 -0.020498
26.865618 0.025464
4.969442 0.141949
6.509863 -0.035133
11.632526 -0.128793
25.354643 0.162522
17.810570 0.129191
23.005997 0.156008
22.869688 -0.070709
12.519559 -0.137085
3.388424 0.078726
10.476721 -0.201436
5.050171 -0.057050
8.081559 -0.142833
22.377642 -0.075098
28.140686 0.141031
13.557243 0.142492
21.539490 -0.149108
24.906225 -0.192504
10.754307 0.199506
26.337955 0.089364
13.377306 -0.013997
18.207584 -0.133377
28.272861 0.019825
25.940521 -0.180821
5.861421 0.065903
22.659559 0.253488
17.590700 0.018031
28.570229 0.244180
27.879425 -0.151642
10.234598 0.117180
17.428753 0.060612
21.544212 -0.084306
17.387075 -0.030734
9.225333 0.056719
4.815403 -0.018102
21.843540 -0.192636
16.990986 0.137023
19.086693 -0.109895
15.441608 -0.068797
20.040966 -0.202249
14.226159 0.063878
19.152506 0.060672
21.560488 0.068475
15.954762 0.056178
14.632287 0.220030
6.792044 0.111953
18.881292 0.007427
5.114322 0.194656
10.315142 0.192010
22.738943 -0.030065
9.440540 0.072879
28.045633 -0.080167
7.486440 -0.111594
22.098150 0.138949
28.301722 0.138719
7.896649 -0.127448
12.388606 -0.063657
11.796771 -0.071233
21.665075 0.028111
17.500813 -0.022806
18.495239 0.028539
21.753010 0.061368
8.401299 0.257339
29.319883 -0.261131
26.780203 -0.151809
18.942385 0.022588
29.072512 0.213735
14.743875 0.034061
14.842173 -0.002616
17.936062 -0.114072
22.426018 0.172816
21.076374 -0.043361
20.479692 -0.136415
28.683260 0.108573
12.471797 0.246891
18.893604 0.068936
26.555260 0.237260
19.263691 0.281780
14.560126 0.171867
23.789677 -0.176167
25.751057 -0.055421
11.251779 0.391710
11.522422 -0.095016
7.622987 0.187321
15.868913 -0.155147
4.168674 -0.078851
23.301291 0.203699
14.001471 -0.059926
22.976620 0.052118
3.823986 -0.006833
14.595503 -0.000175
17.175312 -0.250462
10.889128 -0.001174
8.608286 -0.069514
21.206415 -0.217648
3.273964 0.004558
4.518728 -0.085096
23.863710 -0.022184
19.863459 -0.153474
3.279874 0.386518
11.546535 -0.203419
25.741911 0.152971
25.796709 -0.129171
10.202960 -0.208574
6.109031 -0.080538
19.933434 0.060418
16.820684 0.146091
18.432686 -0.153973
12.395405 -0.026816
26.405874 0.116421
22.581352 0.042573
21.976450 -0.042408
7.732225 -0.120457
10.019837 -0.380854
10.102354 -0.167012
16.888449 -0.015612
28.555162 -0.260979
5.239947 -0.156944
27.319122 0.055061
4.905629 -0.018092
26.795727 -0.296362
17.830471 0.005721
10.719139 0.074727
18.247673 -0.007394
10.393916 -0.079144
6.514138 -0.002614
16.515636 -0.077650
11.029624 -0.270020
17.207415 -0.188020
20.401253 0.355508
16.919399 0.081269
28.448893 0.172156
16.078545 -0.040308
10.710310 -0.024937
3.328169 -0.035163
27.454643 -0.057782
19.664274 -0.054541
18.675861 -0.059511
10.183579 0.090373
10.472709 -0.041553
8.562191 0.102332
29.192533 -0.016518
25.841711 -0.252500
18.304111 -0.003523
19.823418 0.201334
22.564434 0.021162
14.106868 -0.116761
7.001912 -0.036922
17.384893 0.040590
7.699388 -0.025740
21.152426 -0.016841
16.151787 0.295329
25.950436 -0.207023
14.427563 0.119107
15.862770 -0.018948
4.229187 0.107868
9.448666 0.183969
9.975567 -0.170967
23.752146 0.127613
26.899832 0.112533
3.919512 0.007886
18.369377 -0.036142
16.519650 0.005438
15.701682 -0.174740
8.184306 -0.100077
28.824270 -0.063406
25.866331 -0.188132
25.230112 0.003834
27.642555 0.139458
17.901852 0.055028
17.792294 0.361451
18.289288 0.314658
28.521555 0.296853
17.845963 0.049355
19.006701 -0.118756
24.437513 0.124303
14.884388 -0.002324
19.630911 0.060138
29.246408 0.106925
18.349270 -0.249863
14.696110 -0.197122
29.297575 0.398009
15.898007 -0.005017
27.606348 0.042015
4.838806 0.128383
25.891750 -0.131348
8.876597 -0.006321
23.909939 -0.019057
7.593802 -0.027317
21.295361 0.056123
21.505501 0.189017
17.058870 -0.026540
18.901245 -0.104566
23.906178 0.027917
17.980480 -0.046552
29.502995 -0.229136
9.196216 -0.127299
13.413647 0.223545
14.401734 -0.027549
17.677694 0.026951
9.352435 -0.226978
17.342905 -0.087967
9.782681 -0.031885
17.008871 0.078799
14.007930 0.014414
7.557340 0.088133
25.723007 0.088799
17.535341 -0.046245
23.485579 0.014591
8.472168 -0.028736
19.801289 0.074301
23.730705 0.143647
23.070843 0.046472
15.104360 0.133077
14.706307 0.121973
5.309120 -0.194342
22.851385 0.073304
28.267622 0.198564
5.695287 0.058603
9.399705 0.120010
24.976379 -0.061746
18.229877 -0.116281
28.718504 0.039517
6.028434 0.008679
14.293966 0.119613
13.239503 -0.211163
24.652388 0.159575
25.137978 -0.070984
10.459369 -0.246134
8.219876 -0.261015
16.827106 -0.033991
26.457882 -0.122685
8.920510 0.094815
23.650524 -0.083734
21.314098 0.085280
28.938150 0.082706
8.672417 0.175731
11.747933 -0.027214
5.353258 -0.065504
12.052168 -0.256906
11.763968 0.118234
24.172699 -0.089294
6.719786 -0.128242
13.113034 0.175880
16.093552 0.303229
6.955708 0.005390
26.121490 0.057659
20.181181 0.230522
21.415142 0.139592
20.669514 0.006479
11.556543 -0.229823
3.230602 0.081602
5.710979 0.192844
3.784930 -0.094818
19.094505 0.112988
18.065559 -0.027842
15.414492 -0.063482
26.016121 -0.207364
10.992066 -0.110255
12.590681 -0.019877
14.381491 -0.014771
29.706820 -0.104441
14.395560 -0.017560
11.143368 -0.066045
23.357485 0.117323
21.566071 -0.094903
27.653008 0.138349
19.379105 0.081485
18.818810 -0.072945
19.163633 0.154275
15.710721 0.107019
15.266911 -0.022604
23.980053 -0.047661
17.043224 -0.154942
23.202011 0.050283
26.737703 -0.119729
19.230497 0.295685
16.977997 0.021924
6.343881 -0.102656
13.611569 -0.276597
4.508584 0.057615
17.415243 -0.008365
29.823301 0.217189
12.871716 0.237694
29.353237 -0.034169
20.699320 0.124553
9.527767 0.154652
12.045788 0.079875
24.484108 0.015189
18.265747 0.079507
10.449550 0.057128
21.362968 0.019686
29.799444 0.187143
5.042511 -0.088950
22.885143 -0.180904
8.952791 -0.117053
10.758318 0.063630
18.820875 0.044373
29.581247 -0.014288
26.468348 -0.123460
11.474047 0.069571
15.649570 0.015254
17.273874 0.205498
12.577722 -0.005070
27.914068 0.089987
22.669676 0.062349
18.983469 0.048231
19.576677 -0.027954
12.043515 0.006451
17.531080 -0.081645
26.730997 0.197213
21.522753 -0.027548
15.320414 0.087425
21.803238 -0.093829
23.869183 0.133955
4.103282 0.056231
19.001808 -0.372163
28.720348 -0.040407
17.789276 -0.071707
20.494728 -0.194551
3.314752 -0.014976
17.036621 -0.083116
16.216564 -0.071792
17.362076 0.151113
20.384928 0.232610
21.540991 -0.143171
29.275042 -0.077640
19.559839 0.077807
28.572084 -0.015927
27.757702 0.265818
9.536590 -0.112181
16.206318 -0.074064
8.870233 0.154421
27.133617 0.098388
13.626800 -0.090417
4.865720 -0.017792
8.686219 0.292339
3.453941 -0.073913
9.904902 0.235824
25.430346 0.071407
24.640358 -0.095273
19.947968 -0.258846
19.614868 -0.038486
19.194300 0.284887
23.674608 0.171225
19.725544 0.355020
9.213919 0.046601
4.346651 0.031737
28.502253 -0.303856
6.341558 0.040209
22.758141 -0.156103
5.330383 0.011459
23.832743 0.039066
9.816988 0.054878
15.008152 0.017172
22.556087 -0.002870
27.339014 0.103785
3.939808 0.050582
23.287399 -0.033690
12.312442 0.172099
3.662424 -0.014498
10.789134 0.027254
27.707077 0.137723
19.484659 0.118461
8.596601 -0.053018
9.811479 0.087775
27.959015 -0.192003
10.220551 -0.039658
29.744738 0.079494
22.369570 -0.269915
17.142841 0.001861
15.479927 0.096432
24.746832 0.101116
8.257660 0.137456
26.061422 -0.276649
29.320658 0.000203
27.145634 -0.021266
27.071911 -0.002871
3.646997 0.010490
11.769076 -0.051562
10.819684 -0.163190
9.027186 -0.058640
6.629066 0.210335
24.268816 -0.059622
12.853561 -0.180791
21.620659 -0.086235
6.216817 0.193456
21.616898 0.091695
28.703316 0.043438
26.734715 -0.040168
19.472675 -0.141607
6.337027 -0.019974
11.761212 0.022047
23.169199 -0.171947
8.931014 0.158846
15.329676 0.008833
10.610704 -0.179114
3.922129 0.203927
24.382677 -0.106594
29.915394 0.121369
14.547854 -0.284640
28.770620 0.257272
12.598866 -0.073144
5.788618 -0.238960
23.227966 0.030834
22.006405 0.050132
14.540651 -0.150688
3.418215 -0.035888
23.367760 0.165778
24.789850 0.193946
23.441336 -0.113347
12.305719 -0.103103
8.312066 -0.090267
14.415918 -0.285108
28.583361 -0.031781
29.842312 -0.064394
28.172155 0.371974
25.124723 -0.012098
11.567451 0.095429
8.464811 0.160993
25.759527 -0.111813
27.466387 -0.250800
8.355811 0.003717
11.602902 -0.063223
22.289597 0.089227
27.463902 0.000621
8.105658 0.289554
23.416653 0.101128
16.828194 -0.061046
11.281689 -0.075125
28.905939 -0.035414
6.949578 -0.060453
12.854391 -0.066365
13.962986 -0.094711
29.202703 -0.046774
20.201439 -0.272773
9.613743 0.244043
17.809860 0.209760
13.925993 -0.120612
20.265970 0.181306
21.750650 0.021725
24.661058 -0.022638
29.233925 0.103179
10.624437 0.153215
4.957969 -0.009336
14.877874 -0.099643
9.468453 0.003472
21.755871 0.070121
8.827632 0.027135
22.675241 -0.021141
28.494457 -0.073838
23.812864 -0.017229
23.199070 0.041105
5.253468 -0.121651
5.524269 0.157700
27.612011 0.056796
11.770730 -0.058832
28.008242 0.116316
7.035816 -0.041207
28.792192 -0.212694
4.153501 -0.094809
26.227034 -0.286541
6.982436 0.160960
13.459686 0.138933
12.382408 0.042793
28.327799 -0.214072
16.426165 0.225558
8.262438 -0.055697
7.532749 0.263577
4.981357 -0.187104
15.637764 -0.033548
16.046135 -0.010667
17.987671 -0.209660
11.766902 -0.009194
6.476042 0.118052
25.525440 -0.123874
7.887736 0.077593
11.103368 -0.263199
14.919079 0.138773
18.940170 -0.037179
17.382187 0.140419
24.333776 0.200639
4.189830 0.014915
27.261999 0.092121
26.237532 0.286238
8.813444 0.007558
25.905930 0.073621
17.465311 0.031456
12.590063 -0.133233
23.533545 0.001818
24.201462 0.124690
16.112085 -0.230126
13.081308 -0.189551
3.734061 0.101438
23.608311 -0.340326
27.185431 0.027218
22.630577 0.096541
15.881898 -0.059946
13.455487 -0.113083
6.403458 0.046723
21.419210 -0.029455
4.112067 -0.018449
24.028456 -0.006846
11.245859 0.075149
21.112865 0.119750
14.744818 -0.138036
14.986686 0.004538
3.108861 -0.225221
20.306995 0.127025
10.339465 0.076757
8.704592 0.122713
29.382854 -0.025611
28.024946 -0.123563
24.759754 0.110698
21.805384 0.117633
21.428398 -0.116808
9.841461 0.087405
19.357708 0.031715
16.176798 -0.228100
10.955632 0.261753
22.901270 -0.066135
6.820959 0.106117
22.866037 0.085922
25.657087 0.316744
